id,author,month.str
37328,ripley,2006-02
37329,hornik,2006-02
37330,hornik,2006-02
37331,murrell,2006-02
37332,ripley,2006-02
37333,ripley,2006-02
37334,ripley,2006-02
37335,ripley,2006-02
37336,ripley,2006-02
37337,hornik,2006-02
37338,hornik,2006-02
37339,ripley,2006-02
37340,ripley,2006-02
37341,ripley,2006-02
37342,murrell,2006-02
37343,murdoch,2006-02
37344,murdoch,2006-02
37345,hornik,2006-02
37346,hornik,2006-02
37347,ripley,2006-02
37348,ripley,2006-02
37349,ripley,2006-02
37350,ripley,2006-02
37351,ripley,2006-02
37352,ripley,2006-02
37353,ripley,2006-02
37354,ripley,2006-02
37355,ripley,2006-02
37356,ripley,2006-02
37357,ripley,2006-02
37358,ripley,2006-02
37359,ripley,2006-02
37360,leisch,2006-02
37361,ripley,2006-02
37362,ripley,2006-02
37363,ripley,2006-02
37364,ripley,2006-02
37365,ripley,2006-02
37366,ripley,2006-02
37367,ripley,2006-02
37368,ripley,2006-02
37369,murrell,2006-02
37370,ripley,2006-02
37371,ripley,2006-02
37372,ripley,2006-02
37373,ripley,2006-02
37374,ripley,2006-02
37375,murrell,2006-02
37376,ripley,2006-02
37377,hornik,2006-02
37378,hornik,2006-02
37379,ripley,2006-02
37380,pd,2006-02
37381,ripley,2006-02
37382,ripley,2006-02
37383,ripley,2006-02
37384,ripley,2006-02
37385,hornik,2006-02
37386,ripley,2006-02
37387,ripley,2006-02
37388,murrell,2006-02
37389,ripley,2006-02
37390,ripley,2006-02
37391,ripley,2006-02
37392,ripley,2006-02
37393,ripley,2006-02
37394,ripley,2006-02
37395,ripley,2006-02
37396,ripley,2006-02
37397,ripley,2006-02
37398,ripley,2006-02
37399,ripley,2006-02
37400,ripley,2006-02
37401,ripley,2006-02
37402,urbaneks,2006-02
37403,jmc,2006-02
37404,jmc,2006-02
37405,ripley,2006-02
37406,murdoch,2006-02
37407,murrell,2006-02
37408,murrell,2006-02
37409,ripley,2006-02
37410,ripley,2006-02
37411,hornik,2006-02
37412,hornik,2006-02
37413,tlumley,2006-02
37414,ripley,2006-02
37415,ripley,2006-02
37416,ripley,2006-02
37417,ripley,2006-02
37418,ripley,2006-02
37419,ripley,2006-02
37420,hornik,2006-02
37421,hornik,2006-02
37422,ripley,2006-02
37423,urbaneks,2006-02
37424,ripley,2006-02
37425,ripley,2006-02
37426,ripley,2006-02
37427,ripley,2006-02
37428,ripley,2006-02
37429,ripley,2006-02
37430,murdoch,2006-02
37431,murdoch,2006-02
37432,murdoch,2006-02
37433,ripley,2006-02
37434,tlumley,2006-02
37435,ripley,2006-02
37436,ripley,2006-02
37437,ripley,2006-02
37438,ripley,2006-02
37439,ripley,2006-02
37440,ripley,2006-02
37441,ripley,2006-02
37442,ripley,2006-02
37443,hornik,2006-02
37444,hornik,2006-02
37445,ripley,2006-02
37446,ripley,2006-02
37447,hornik,2006-02
37448,hornik,2006-02
37449,hornik,2006-03
37450,hornik,2006-03
37451,ripley,2006-03
37452,hornik,2006-03
37453,hornik,2006-03
37454,ripley,2006-03
37455,ripley,2006-03
37456,ripley,2006-03
37457,ripley,2006-03
37458,ripley,2006-03
37459,ripley,2006-03
37460,ripley,2006-03
37461,ripley,2006-03
37462,murdoch,2006-03
37463,ripley,2006-03
37464,ripley,2006-03
37465,ripley,2006-03
37466,ripley,2006-03
37467,urbaneks,2006-03
37468,ripley,2006-03
37469,ripley,2006-03
37470,ripley,2006-03
37471,ripley,2006-03
37472,ripley,2006-03
37473,ripley,2006-03
37474,maechler,2006-03
37475,maechler,2006-03
37476,maechler,2006-03
37477,maechler,2006-03
37478,ripley,2006-03
37479,ripley,2006-03
37480,ripley,2006-03
37481,ripley,2006-03
37482,ripley,2006-03
37483,ripley,2006-03
37484,ripley,2006-03
37485,ripley,2006-03
37486,murdoch,2006-03
37487,ripley,2006-03
37488,ripley,2006-03
37489,maechler,2006-03
37490,maechler,2006-03
37491,hornik,2006-03
37492,hornik,2006-03
37493,ripley,2006-03
37494,ripley,2006-03
37495,ripley,2006-03
37496,hornik,2006-03
37497,ripley,2006-03
37498,ripley,2006-03
37499,ripley,2006-03
37500,ripley,2006-03
37501,ripley,2006-03
37502,ripley,2006-03
37503,urbaneks,2006-03
37504,ripley,2006-03
37505,ripley,2006-03
37506,ripley,2006-03
37507,hornik,2006-03
37508,hornik,2006-03
37509,hornik,2006-03
37510,ripley,2006-03
37511,ripley,2006-03
37512,ripley,2006-03
37513,ripley,2006-03
37514,ripley,2006-03
37515,ripley,2006-03
37516,ripley,2006-03
37517,ripley,2006-03
37518,ripley,2006-03
37519,ripley,2006-03
37520,murrell,2006-03
37521,maechler,2006-03
37522,maechler,2006-03
37523,maechler,2006-03
37524,maechler,2006-03
37525,hornik,2006-03
37526,hornik,2006-03
37527,ripley,2006-03
37528,ripley,2006-03
37529,murdoch,2006-03
37530,murdoch,2006-03
37531,ripley,2006-03
37532,ripley,2006-03
37533,murdoch,2006-03
37534,ripley,2006-03
37535,ripley,2006-03
37536,ripley,2006-03
37537,ripley,2006-03
37538,ripley,2006-03
37539,murdoch,2006-03
37540,ripley,2006-03
37541,hornik,2006-03
37542,hornik,2006-03
37543,leisch,2006-03
37544,maechler,2006-03
37545,jmc,2006-03
37546,murrell,2006-03
37547,murrell,2006-03
37548,maechler,2006-03
37549,maechler,2006-03
37550,maechler,2006-03
37551,maechler,2006-03
37552,leisch,2006-03
37553,murdoch,2006-03
37554,maechler,2006-03
37555,murdoch,2006-03
37556,pd,2006-03
37557,murdoch,2006-03
37558,hornik,2006-03
37559,hornik,2006-03
37560,murrell,2006-03
37561,hornik,2006-03
37562,hornik,2006-03
37563,maechler,2006-03
37564,maechler,2006-03
37565,maechler,2006-03
37566,maechler,2006-03
37567,maechler,2006-03
37568,murdoch,2006-03
37569,hornik,2006-03
37570,hornik,2006-03
37571,murdoch,2006-03
37572,murdoch,2006-03
37573,ripley,2006-03
37574,murdoch,2006-03
37575,ripley,2006-03
37576,ripley,2006-03
37577,ripley,2006-03
37578,ripley,2006-03
37579,ripley,2006-03
37580,hornik,2006-03
37581,hornik,2006-03
37582,ripley,2006-03
37583,pd,2006-03
37584,pd,2006-03
37585,ripley,2006-03
37586,ripley,2006-03
37587,ripley,2006-03
37588,ripley,2006-03
37589,murdoch,2006-03
37590,ripley,2006-03
37591,ripley,2006-03
37592,murdoch,2006-03
37593,ripley,2006-03
37594,ripley,2006-03
37595,ripley,2006-03
37596,murdoch,2006-03
37597,ripley,2006-03
37598,ripley,2006-03
37599,ripley,2006-03
37600,ripley,2006-03
37601,ripley,2006-03
37602,ripley,2006-03
37603,ripley,2006-03
37604,ripley,2006-03
37605,ripley,2006-03
37606,ripley,2006-03
37607,ripley,2006-03
37608,ripley,2006-03
37609,ripley,2006-03
37610,hornik,2006-03
37611,hornik,2006-03
37612,ripley,2006-03
37613,ripley,2006-03
37614,ripley,2006-03
37615,ripley,2006-03
37616,murdoch,2006-03
37617,leisch,2006-03
37618,ripley,2006-03
37619,ripley,2006-03
37620,ripley,2006-03
37621,ripley,2006-03
37622,ripley,2006-04
37623,ripley,2006-04
37624,murdoch,2006-04
37625,tlumley,2006-04
37626,murdoch,2006-04
37627,murrell,2006-04
37628,ripley,2006-04
37629,ripley,2006-04
37630,ripley,2006-04
37631,ripley,2006-04
37632,ripley,2006-04
37633,ripley,2006-04
37634,ripley,2006-04
37635,ripley,2006-04
37636,ripley,2006-04
37637,hornik,2006-04
37638,hornik,2006-04
37639,ripley,2006-04
37640,tlumley,2006-04
37641,ripley,2006-04
37642,tlumley,2006-04
37643,murrell,2006-04
37644,ripley,2006-04
37645,ripley,2006-04
37646,maechler,2006-04
37647,murdoch,2006-04
37648,murrell,2006-04
37649,hornik,2006-04
37650,ripley,2006-04
37651,ripley,2006-04
37652,ripley,2006-04
37653,murdoch,2006-04
37654,ripley,2006-04
37655,ripley,2006-04
37656,ripley,2006-04
37657,ripley,2006-04
37658,ripley,2006-04
37659,ripley,2006-04
37660,ripley,2006-04
37661,hornik,2006-04
37662,hornik,2006-04
37663,ripley,2006-04
37664,ripley,2006-04
37665,ripley,2006-04
37666,ripley,2006-04
37667,ripley,2006-04
37668,murdoch,2006-04
37669,ripley,2006-04
37670,ripley,2006-04
37671,ripley,2006-04
37672,ripley,2006-04
37673,ripley,2006-04
37674,ripley,2006-04
37675,ripley,2006-04
37676,ripley,2006-04
37677,ripley,2006-04
37678,ripley,2006-04
37679,ripley,2006-04
37680,ripley,2006-04
37681,ripley,2006-04
37682,hornik,2006-04
37683,hornik,2006-04
37684,pd,2006-04
37685,pd,2006-04
37686,pd,2006-04
37687,pd,2006-04
37688,ripley,2006-04
37689,ripley,2006-04
37690,ripley,2006-04
37691,ripley,2006-04
37692,ripley,2006-04
37693,ripley,2006-04
37694,ripley,2006-04
37695,ripley,2006-04
37696,ripley,2006-04
37697,leisch,2006-04
37698,leisch,2006-04
37699,ripley,2006-04
37700,ripley,2006-04
37701,ripley,2006-04
37702,ripley,2006-04
37703,ripley,2006-04
37704,maechler,2006-04
37705,maechler,2006-04
37706,ripley,2006-04
37707,ripley,2006-04
37708,ripley,2006-04
37709,ripley,2006-04
37710,ripley,2006-04
37711,ripley,2006-04
37712,ripley,2006-04
37713,ripley,2006-04
37714,ripley,2006-04
37715,ripley,2006-04
37716,ripley,2006-04
37717,ripley,2006-04
37718,ripley,2006-04
37719,ripley,2006-04
37720,ripley,2006-04
37721,ripley,2006-04
37722,ripley,2006-04
37723,ripley,2006-04
37724,ripley,2006-04
37725,ripley,2006-04
37726,ripley,2006-04
37727,urbaneks,2006-04
37728,urbaneks,2006-04
37729,urbaneks,2006-04
37730,murdoch,2006-04
37731,murdoch,2006-04
37732,ripley,2006-04
37733,ripley,2006-04
37734,ripley,2006-04
37735,ripley,2006-04
37736,ripley,2006-04
37737,ripley,2006-04
37738,murdoch,2006-04
37739,murdoch,2006-04
37740,ripley,2006-04
37741,leisch,2006-04
37742,leisch,2006-04
37743,leisch,2006-04
37744,ripley,2006-04
37745,ripley,2006-04
37746,ripley,2006-04
37747,ripley,2006-04
37748,ripley,2006-04
37749,ripley,2006-04
37750,ripley,2006-04
37751,ripley,2006-04
37752,ripley,2006-04
37753,ripley,2006-04
37754,ripley,2006-04
37755,ripley,2006-04
37756,ripley,2006-04
37757,ripley,2006-04
37758,urbaneks,2006-04
37759,urbaneks,2006-04
37760,ripley,2006-04
37761,ripley,2006-04
37762,ripley,2006-04
37763,ripley,2006-04
37764,ripley,2006-04
37765,ripley,2006-04
37766,ripley,2006-04
37767,ripley,2006-04
37768,ripley,2006-04
37769,ripley,2006-04
37770,ripley,2006-04
37771,ripley,2006-04
37772,ripley,2006-04
37773,ripley,2006-04
37774,ripley,2006-04
37775,ripley,2006-04
37776,ripley,2006-04
37777,ripley,2006-04
37778,hornik,2006-04
37779,hornik,2006-04
37780,ripley,2006-04
37781,ripley,2006-04
37782,ripley,2006-04
37783,ripley,2006-04
37784,ripley,2006-04
37785,ripley,2006-04
37786,ripley,2006-04
37787,ripley,2006-04
37788,ripley,2006-04
37789,ripley,2006-04
37790,ripley,2006-04
37791,ripley,2006-04
37792,ripley,2006-04
37793,pd,2006-04
37794,ripley,2006-04
37795,ripley,2006-04
37796,ripley,2006-04
37797,ripley,2006-04
37798,ripley,2006-04
37799,ripley,2006-04
37800,ripley,2006-04
37801,ripley,2006-04
37802,ripley,2006-04
37803,pd,2006-04
37804,ripley,2006-04
37805,ripley,2006-04
37806,ripley,2006-04
37807,ripley,2006-04
37808,ripley,2006-04
37809,ripley,2006-04
37810,ripley,2006-04
37811,ripley,2006-04
37812,ripley,2006-04
37813,maechler,2006-04
37814,ripley,2006-04
37815,maechler,2006-04
37816,ripley,2006-04
37817,ripley,2006-04
37818,ripley,2006-04
37819,ripley,2006-04
37820,urbaneks,2006-04
37821,ripley,2006-04
37822,ripley,2006-04
37823,ripley,2006-04
37824,ripley,2006-04
37825,ripley,2006-04
37826,ripley,2006-04
37827,ripley,2006-04
37828,ripley,2006-04
37829,ripley,2006-04
37830,ripley,2006-04
37831,ripley,2006-04
37832,ripley,2006-04
37833,ripley,2006-04
37834,ripley,2006-04
37835,ripley,2006-04
37836,ripley,2006-04
37837,ripley,2006-04
37838,ripley,2006-04
37839,ripley,2006-04
37840,ripley,2006-04
37841,urbaneks,2006-04
37842,urbaneks,2006-04
37843,urbaneks,2006-04
37844,urbaneks,2006-04
37845,ripley,2006-04
37846,ripley,2006-04
37847,ripley,2006-04
37848,ripley,2006-04
37849,ripley,2006-04
37850,ripley,2006-04
37851,ripley,2006-04
37852,ripley,2006-04
37853,ripley,2006-04
37854,ripley,2006-04
37855,ripley,2006-04
37856,ripley,2006-04
37857,ripley,2006-04
37858,ripley,2006-04
37859,ripley,2006-04
37860,ripley,2006-04
37861,ripley,2006-04
37862,ripley,2006-04
37863,hornik,2006-04
37864,hornik,2006-04
37865,ripley,2006-04
37866,murdoch,2006-04
37867,ripley,2006-04
37868,jmc,2006-04
37869,ripley,2006-04
37870,ripley,2006-04
37871,murdoch,2006-04
37872,murdoch,2006-04
37873,ripley,2006-04
37874,ripley,2006-04
37875,ripley,2006-04
37876,ripley,2006-04
37877,hornik,2006-04
37878,hornik,2006-04
37879,maechler,2006-04
37880,ripley,2006-04
37881,ripley,2006-04
37882,ripley,2006-04
37883,ripley,2006-04
37884,ripley,2006-04
37885,ripley,2006-04
37886,ripley,2006-04
37887,ripley,2006-04
37888,ripley,2006-04
37889,ripley,2006-04
37890,ripley,2006-04
37891,ripley,2006-04
37892,ripley,2006-04
37893,ripley,2006-04
37894,ripley,2006-04
37895,ripley,2006-04
37896,maechler,2006-04
37897,ripley,2006-04
37898,ripley,2006-04
37899,ripley,2006-04
37900,ripley,2006-04
37901,ripley,2006-04
37902,ripley,2006-04
37903,ripley,2006-04
37904,ripley,2006-04
37905,ripley,2006-04
37906,ripley,2006-04
37907,ripley,2006-04
37908,ripley,2006-04
37909,hornik,2006-04
37910,pd,2006-04
37911,pd,2006-04
37912,pd,2006-04
37913,ripley,2006-04
37914,ripley,2006-04
37915,ripley,2006-04
37916,ripley,2006-04
37917,ripley,2006-04
37918,ripley,2006-04
37919,ripley,2006-04
37920,murdoch,2006-04
37921,murdoch,2006-04
37922,ripley,2006-04
37923,ripley,2006-04
37924,ripley,2006-04
37925,ripley,2006-04
37926,maechler,2006-04
37927,maechler,2006-04
37928,hornik,2006-04
37929,hornik,2006-04
37930,ripley,2006-04
37931,ripley,2006-04
37932,ripley,2006-04
37933,ripley,2006-04
37934,ripley,2006-04
37935,ripley,2006-04
37936,ripley,2006-04
37937,ripley,2006-04
37938,ripley,2006-04
37939,hornik,2006-04
37940,hornik,2006-04
37941,hornik,2006-04
37942,hornik,2006-04
37943,maechler,2006-04
37944,maechler,2006-04
37945,maechler,2006-04
37946,ripley,2006-04
37947,maechler,2006-05
37948,maechler,2006-05
37949,maechler,2006-05
37950,maechler,2006-05
37951,ripley,2006-05
37952,ripley,2006-05
37953,ripley,2006-05
37954,maechler,2006-05
37955,maechler,2006-05
37956,ripley,2006-05
37957,hornik,2006-05
37958,hornik,2006-05
37959,hornik,2006-05
37960,maechler,2006-05
37961,maechler,2006-05
37962,maechler,2006-05
37963,maechler,2006-05
37964,maechler,2006-05
37965,ripley,2006-05
37966,ripley,2006-05
37967,ripley,2006-05
37968,ripley,2006-05
37969,ripley,2006-05
37970,ripley,2006-05
37971,ripley,2006-05
37972,maechler,2006-05
37973,maechler,2006-05
37974,maechler,2006-05
37975,ripley,2006-05
37976,maechler,2006-05
37977,maechler,2006-05
37978,maechler,2006-05
37979,murdoch,2006-05
37980,murdoch,2006-05
37981,maechler,2006-05
37982,maechler,2006-05
37983,ripley,2006-05
37984,hornik,2006-05
37985,hornik,2006-05
37986,ripley,2006-05
37987,ripley,2006-05
37988,ripley,2006-05
37989,ripley,2006-05
37990,ripley,2006-05
37991,ripley,2006-05
37992,ripley,2006-05
37993,maechler,2006-05
37994,maechler,2006-05
37995,maechler,2006-05
37996,maechler,2006-05
37997,pd,2006-05
37998,pd,2006-05
37999,ripley,2006-05
38000,ripley,2006-05
38001,ripley,2006-05
38002,tlumley,2006-05
38003,tlumley,2006-05
38004,murdoch,2006-05
38005,murdoch,2006-05
38006,murdoch,2006-05
38007,hornik,2006-05
38008,hornik,2006-05
38009,ripley,2006-05
38010,ripley,2006-05
38011,ripley,2006-05
38012,ripley,2006-05
38013,ripley,2006-05
38014,tlumley,2006-05
38015,hornik,2006-05
38016,hornik,2006-05
38017,ripley,2006-05
38018,ripley,2006-05
38019,ripley,2006-05
38020,ripley,2006-05
38021,urbaneks,2006-05
38022,tlumley,2006-05
38023,murdoch,2006-05
38024,murdoch,2006-05
38025,ripley,2006-05
38026,ripley,2006-05
38027,ripley,2006-05
38028,ripley,2006-05
38029,ripley,2006-05
38030,ripley,2006-05
38031,ripley,2006-05
38032,ripley,2006-05
38033,tlumley,2006-05
38034,tlumley,2006-05
38035,tlumley,2006-05
38036,ripley,2006-05
38037,ripley,2006-05
38038,ripley,2006-05
38039,ripley,2006-05
38040,hornik,2006-05
38041,hornik,2006-05
38042,ripley,2006-05
38043,ripley,2006-05
38044,ripley,2006-05
38045,ripley,2006-05
38046,ripley,2006-05
38047,ripley,2006-05
38048,ripley,2006-05
38049,ripley,2006-05
38050,ripley,2006-05
38051,ripley,2006-05
38052,ripley,2006-05
38053,ripley,2006-05
38054,ripley,2006-05
38055,hornik,2006-05
38056,hornik,2006-05
38057,jmc,2006-05
38058,murdoch,2006-05
38059,maechler,2006-05
38060,tlumley,2006-05
38061,ripley,2006-05
38062,ripley,2006-05
38063,ripley,2006-05
38064,ripley,2006-05
38065,ripley,2006-05
38066,ripley,2006-05
38067,ripley,2006-05
38068,ripley,2006-05
38069,ripley,2006-05
38070,ripley,2006-05
38071,ripley,2006-05
38072,ripley,2006-05
38073,ripley,2006-05
38074,ripley,2006-05
38075,ripley,2006-05
38076,ripley,2006-05
38077,ripley,2006-05
38078,ripley,2006-05
38079,ripley,2006-05
38080,ripley,2006-05
38081,ripley,2006-05
38082,ripley,2006-05
38083,ripley,2006-05
38084,ripley,2006-05
38085,ripley,2006-05
38086,ripley,2006-05
38087,ripley,2006-05
38088,ripley,2006-05
38089,ripley,2006-05
38090,hornik,2006-05
38091,hornik,2006-05
38092,ripley,2006-05
38093,ripley,2006-05
38094,ripley,2006-05
38095,ripley,2006-05
38096,ripley,2006-05
38097,ripley,2006-05
38098,ripley,2006-05
38099,ripley,2006-05
38100,leisch,2006-05
38101,ripley,2006-05
38102,ripley,2006-05
38103,ripley,2006-05
38104,ripley,2006-05
38105,ripley,2006-05
38106,ripley,2006-05
38107,ripley,2006-05
38108,ripley,2006-05
38109,hornik,2006-05
38110,hornik,2006-05
38111,ripley,2006-05
38112,ripley,2006-05
38113,ripley,2006-05
38114,pd,2006-05
38115,pd,2006-05
38116,ripley,2006-05
38117,ripley,2006-05
38118,ripley,2006-05
38119,ripley,2006-05
38120,pd,2006-05
38121,ripley,2006-05
38122,ripley,2006-05
38123,ripley,2006-05
38124,ripley,2006-05
38125,ripley,2006-05
38126,ripley,2006-05
38127,ripley,2006-05
38128,ripley,2006-05
38129,ripley,2006-05
38130,ripley,2006-05
38131,ripley,2006-05
38132,ripley,2006-05
38133,ripley,2006-05
38134,ripley,2006-05
38135,ripley,2006-05
38136,ripley,2006-05
38137,ripley,2006-05
38138,ripley,2006-05
38139,ripley,2006-05
38140,ripley,2006-05
38141,ripley,2006-05
38142,maechler,2006-05
38143,maechler,2006-05
38144,maechler,2006-05
38145,rgentlem,2006-05
38146,ripley,2006-05
38147,ripley,2006-05
38148,ripley,2006-05
38149,ripley,2006-05
38150,ripley,2006-05
38151,ripley,2006-05
38152,ripley,2006-05
38153,ripley,2006-05
38154,ripley,2006-05
38155,hornik,2006-05
38156,hornik,2006-05
38157,ripley,2006-05
38158,ripley,2006-05
38159,ripley,2006-05
38160,hornik,2006-05
38161,hornik,2006-05
38162,ripley,2006-05
38163,ripley,2006-05
38164,ripley,2006-05
38165,maechler,2006-05
38166,maechler,2006-05
38167,maechler,2006-05
38168,maechler,2006-05
38169,maechler,2006-05
38170,maechler,2006-05
38171,maechler,2006-05
38172,ripley,2006-05
38173,ripley,2006-05
38174,ripley,2006-05
38175,ripley,2006-05
38176,ripley,2006-05
38177,ripley,2006-05
38178,ripley,2006-05
38179,ripley,2006-05
38180,ripley,2006-05
38181,ripley,2006-05
38182,hornik,2006-05
38183,hornik,2006-05
38184,leisch,2006-05
38185,hornik,2006-05
38186,hornik,2006-05
38187,ripley,2006-05
38188,maechler,2006-05
38189,ripley,2006-05
38190,ripley,2006-05
38191,ripley,2006-05
38192,ripley,2006-05
38193,ripley,2006-05
38194,ripley,2006-05
38195,ripley,2006-05
38196,ripley,2006-05
38197,ripley,2006-05
38198,pd,2006-05
38199,ripley,2006-05
38200,ripley,2006-05
38201,ripley,2006-05
38202,ripley,2006-05
38203,ripley,2006-05
38204,ripley,2006-05
38205,maechler,2006-05
38206,maechler,2006-05
38207,ripley,2006-05
38208,ripley,2006-05
38209,ripley,2006-05
38210,ripley,2006-05
38211,ripley,2006-05
38212,maechler,2006-05
38213,pd,2006-05
38214,hornik,2006-05
38215,hornik,2006-05
38216,ripley,2006-05
38217,ripley,2006-05
38218,ripley,2006-05
38219,ripley,2006-05
38220,ripley,2006-05
38221,ripley,2006-05
38222,hornik,2006-05
38223,hornik,2006-05
38224,hornik,2006-05
38225,hornik,2006-05
38226,ripley,2006-05
38227,ripley,2006-05
38228,ripley,2006-05
38229,ripley,2006-05
38230,ripley,2006-05
38231,ripley,2006-05
38232,ripley,2006-05
38233,ripley,2006-05
38234,ripley,2006-05
38235,maechler,2006-05
38236,ripley,2006-05
38237,ripley,2006-05
38238,ripley,2006-05
38239,ripley,2006-05
38240,ripley,2006-05
38241,ripley,2006-05
38242,ripley,2006-05
38243,urbaneks,2006-05
38244,urbaneks,2006-05
38245,urbaneks,2006-05
38246,hornik,2006-06
38247,hornik,2006-06
38248,pd,2006-06
38249,pd,2006-06
38250,pd,2006-06
38251,ripley,2006-06
38252,ripley,2006-06
38253,ripley,2006-06
38254,ripley,2006-06
38255,ripley,2006-06
38256,ripley,2006-06
38257,hornik,2006-06
38258,hornik,2006-06
38259,ripley,2006-06
38260,ripley,2006-06
38261,ripley,2006-06
38262,ripley,2006-06
38263,ripley,2006-06
38264,maechler,2006-06
38265,ripley,2006-06
38266,ripley,2006-06
38267,ripley,2006-06
38268,maechler,2006-06
38269,ripley,2006-06
38270,maechler,2006-06
38271,maechler,2006-06
38272,maechler,2006-06
38273,maechler,2006-06
38274,maechler,2006-06
38275,maechler,2006-06
38276,murdoch,2006-06
38277,murdoch,2006-06
38278,ripley,2006-06
38279,ripley,2006-06
38280,ripley,2006-06
38281,ripley,2006-06
38282,ripley,2006-06
38283,ripley,2006-06
38284,ripley,2006-06
38285,ripley,2006-06
38286,ripley,2006-06
38287,ripley,2006-06
38288,ripley,2006-06
38289,maechler,2006-06
38290,maechler,2006-06
38291,ripley,2006-06
38292,ripley,2006-06
38293,ripley,2006-06
38294,ripley,2006-06
38295,ripley,2006-06
